timesteps,goals,ball_touches,avg_ball_speed,avg_car_speed,avg_boost,steps
401478215,608,791,505.1,950.1,21.0,100006
401578234,616,827,511.0,962.6,21.6,100019
401678247,706,921,568.3,974.5,22.3,100013
401778250,654,860,545.2,943.8,21.2,100003
401878259,675,858,547.9,950.6,21.7,100009
401978268,698,904,565.4,982.6,22.4,100009
402078275,683,839,524.0,964.2,22.3,100007
402178276,602,780,485.2,944.8,21.9,100001
402278294,643,854,527.9,954.0,21.9,100018
402378301,662,881,536.0,954.7,21.3,100007
402478312,671,868,541.9,972.7,22.1,100011
402578315,724,896,565.8,969.8,22.5,100003
402678325,660,852,539.6,965.7,22.0,100010
402778342,718,912,563.5,972.6,22.3,100017
402878344,677,888,545.6,978.4,22.9,100002
402978351,654,855,519.4,944.2,21.6,100007
403078358,687,913,566.3,962.4,22.3,100007
403178362,652,857,528.0,974.8,22.2,100004
403278362,692,923,572.4,978.7,22.1,100000
403378368,711,912,569.2,970.9,22.5,100006
403478374,650,851,534.2,960.5,21.7,100006
403578382,693,886,540.6,962.7,22.3,100008
403678389,646,877,557.5,971.8,22.3,100007
403778393,645,868,522.4,950.0,22.0,100004
403878405,688,885,552.7,967.1,21.6,100012
403978413,693,905,564.1,972.6,21.7,100008
404078426,667,876,540.0,962.9,22.3,100013
404178441,637,820,523.6,942.3,21.7,100015
404278448,674,891,546.2,976.4,22.8,100007
404378448,671,866,543.4,971.5,22.3,100000
404478460,699,895,546.1,967.9,22.4,100012
404578467,715,923,585.5,987.8,22.8,100007
404678471,730,927,578.2,996.3,23.1,100004
404778487,680,898,554.5,962.1,22.2,100016
404878492,693,853,535.3,966.7,21.5,100005
404978495,649,840,534.1,964.2,22.5,100003
405078501,638,837,525.4,956.3,21.5,100006
405178505,645,830,522.2,943.5,22.2,100004
405278507,663,863,529.1,954.1,22.1,100002
405378515,703,892,563.2,976.3,22.2,100008
405478529,666,892,540.1,957.2,22.7,100014
405578546,638,840,521.7,959.6,22.2,100017
405678561,683,865,546.2,980.1,22.9,100015
405778563,679,841,548.9,968.7,21.4,100002
405878572,701,913,562.4,995.4,23.1,100009
405978574,653,847,535.5,956.8,22.2,100002
406078576,648,819,509.8,946.7,20.6,100002
406178591,654,849,532.8,962.9,21.8,100015
406278600,679,884,555.4,964.7,21.4,100009
406378610,636,819,523.2,954.2,21.5,100010
406478612,673,911,543.5,976.2,22.4,100002
406578614,663,902,550.0,959.3,22.4,100002
406678621,673,840,513.7,965.4,23.6,100007
406778631,628,833,516.8,946.6,22.3,100010
406878642,632,827,524.1,956.6,21.8,100011
406978642,647,826,507.2,945.8,22.4,100000
407078656,685,900,568.5,962.3,22.1,100014
407178669,634,869,523.8,946.0,22.6,100013
407278670,649,852,524.7,966.0,21.9,100001
407378673,635,816,528.5,954.5,21.9,100003
407478681,658,888,545.4,962.9,22.4,100008
407578687,644,862,534.0,968.2,21.8,100006
407678695,649,853,538.1,955.5,22.2,100008
407778708,716,930,579.2,989.7,22.9,100013
407878718,669,886,549.7,958.8,22.0,100010
407978719,680,892,554.0,964.8,22.1,100001
408078734,653,858,533.2,937.9,21.0,100015
408178740,681,877,551.1,967.2,22.2,100006
408278747,726,937,580.9,979.0,22.4,100007
408378756,668,848,535.3,951.9,21.9,100009
408478766,634,852,541.5,947.8,21.0,100010
408578783,700,901,555.8,970.6,22.8,100017
408678789,616,822,509.3,926.3,21.0,100006
408778790,675,909,560.2,985.0,22.2,100001
408878803,676,902,550.2,969.9,21.8,100013
408978816,694,902,567.1,971.4,22.1,100013
409078820,671,884,556.3,976.3,23.2,100004
409178821,664,874,541.9,967.9,22.3,100001
409278833,712,908,564.6,963.0,22.5,100012
409378843,670,866,538.2,951.5,20.9,100010
409478849,673,880,542.3,958.8,21.7,100006
409578852,717,919,568.3,975.7,22.6,100003
409678852,670,877,559.6,970.5,22.0,100000
409778852,652,871,524.3,948.9,22.7,100000
409878857,632,822,517.0,947.8,21.5,100005
409978867,702,900,542.9,970.6,21.8,100010
410078868,697,890,546.8,966.1,22.9,100001
410178875,668,847,545.9,958.0,22.5,100007
410278883,660,869,538.6,952.9,22.1,100008
410378893,661,897,542.0,966.8,22.1,100010
410478911,631,841,515.8,954.0,21.7,100018
410578916,698,909,563.0,955.9,22.1,100005
410678916,655,845,531.6,960.9,22.3,100000
410778917,618,835,510.5,939.5,22.2,100001
410878930,671,883,543.7,963.0,21.3,100013
410978948,707,915,552.5,972.2,22.3,100018
411078949,665,891,546.9,957.4,21.8,100001
411178952,655,865,542.2,957.1,21.8,100003
411278960,699,898,550.4,969.0,23.6,100008
411378968,709,860,555.7,988.8,22.7,100008
411478982,679,886,541.5,960.9,22.7,100014
411578999,672,883,537.9,954.6,22.4,100017
411679013,663,879,540.2,962.2,22.5,100014
411779023,679,878,540.0,974.6,22.2,100010
411879034,713,926,566.3,979.2,22.5,100011
411979039,660,874,533.7,953.6,22.1,100005
412079052,660,871,536.4,972.5,22.1,100013
412179054,738,940,587.6,984.7,23.0,100002
412279067,711,901,562.9,973.2,22.3,100013
412379081,621,803,518.9,950.0,22.5,100014
412479082,670,868,529.2,968.4,22.9,100001
412579092,640,809,518.1,957.8,21.4,100010
412679105,698,888,553.3,975.5,22.8,100013
412779121,666,884,546.0,965.3,21.9,100016
412879132,686,880,553.2,972.6,21.8,100011
412979139,707,925,567.8,993.3,23.0,100007
413079154,663,865,537.2,963.6,22.4,100015
413179163,674,875,538.9,971.5,23.4,100009
413279174,665,830,522.7,960.6,22.5,100011
413379188,687,873,543.3,961.6,21.6,100014
413479204,684,869,537.0,965.2,22.2,100016
413579210,704,885,561.7,980.1,23.2,100006
413679225,663,864,550.2,958.1,21.1,100015
413779239,654,843,525.7,951.8,21.7,100014
413879246,692,905,560.5,971.6,22.4,100007
413979256,668,874,531.4,955.2,22.4,100010
414079261,706,931,582.0,981.4,21.9,100005
414179271,688,884,544.2,973.5,22.0,100010
414279280,697,911,566.9,971.3,22.7,100009
414379292,671,869,543.1,967.4,22.2,100012
414479292,646,831,516.7,952.8,21.9,100000
414579310,663,863,532.0,961.5,21.8,100018
414679328,666,866,535.2,955.1,22.1,100018
414779338,686,880,551.0,984.3,21.9,100010
414879343,691,914,571.2,972.7,22.1,100005
414979360,654,853,525.9,969.1,22.3,100017
415079374,658,859,538.0,959.4,22.0,100014
415179376,676,873,548.1,974.5,21.8,100002
415279391,708,917,558.6,968.5,22.3,100015
415379391,678,889,559.7,979.6,21.7,100000
415479391,632,813,508.7,955.4,21.4,100000
415579396,668,873,546.5,958.9,21.4,100005
415679415,686,882,550.3,980.8,22.4,100019
415779433,695,887,558.2,984.8,22.5,100018
415879442,695,895,554.4,977.7,22.2,100009
415979446,698,880,555.8,982.9,22.3,100004
416079462,672,860,525.5,962.5,21.6,100016
416179476,671,885,534.7,960.1,22.8,100014
416279480,712,903,568.4,993.8,22.8,100004
416379496,665,890,546.3,948.0,22.0,100016
416479513,677,896,554.6,972.7,22.1,100017
416579527,691,885,551.2,963.2,22.2,100014
416679530,654,844,525.1,939.0,21.6,100003
416779545,678,893,550.4,974.9,23.3,100015
416879549,653,840,541.1,965.5,22.1,100004
416979566,668,870,539.3,954.0,22.2,100017
417079575,650,848,534.5,941.0,22.0,100009
417179580,672,883,534.2,980.0,22.3,100005
417279580,692,883,550.3,969.3,22.5,100000
417379581,627,814,507.6,939.2,21.1,100001
417479599,674,889,561.6,958.6,22.3,100018
417579600,666,881,546.3,966.6,22.4,100001
417679611,672,892,559.6,967.4,22.6,100011
417779612,661,881,543.7,961.8,22.0,100001
417879613,656,845,547.0,977.0,23.0,100001
417979618,635,845,538.8,960.8,21.3,100005
418079627,665,845,539.5,946.7,21.7,100009
418179628,685,892,552.6,946.0,22.7,100001
418279639,694,895,560.7,975.5,21.9,100011
418379653,653,879,539.6,964.6,21.6,100014
418479665,668,893,551.4,968.7,22.1,100012
418579677,702,897,554.3,964.0,22.6,100012
418679680,701,906,567.0,973.1,22.8,100003
418779694,671,866,545.1,957.9,21.9,100014
418879712,693,914,573.7,971.0,21.5,100018
418979724,652,825,525.0,953.5,21.9,100012
419079725,630,826,515.0,941.5,21.8,100001
419179733,654,843,534.8,948.1,22.3,100008
419279745,678,878,544.1,957.9,22.0,100012
419379750,617,805,505.9,948.8,21.6,100005
419479757,707,889,556.9,980.2,23.0,100007
419579770,697,917,562.1,964.5,22.8,100013
419679770,686,869,544.9,950.4,22.1,100000
419779782,654,849,528.6,960.9,22.0,100012
419879785,735,938,590.6,992.2,23.3,100003
419979788,682,890,545.6,965.8,21.6,100003
420079791,661,857,522.4,933.6,22.3,100003
420179795,676,866,557.3,971.6,21.9,100004
420279805,649,829,515.3,945.8,22.6,100010
420379813,668,869,534.1,962.7,22.0,100008
420479819,677,877,557.6,971.8,22.8,100006
420579835,662,858,526.7,961.1,21.8,100016
420679845,681,897,544.0,966.1,22.3,100010
420779847,630,805,514.0,955.3,21.9,100002
420879856,682,872,550.7,975.1,22.4,100009
420979869,658,853,518.6,962.7,22.5,100013
421079876,685,891,564.0,957.0,21.4,100007
421179891,693,914,561.7,962.5,22.6,100015
421279906,708,931,570.8,978.4,22.1,100015
421379917,658,865,531.1,957.8,22.1,100011
421479924,686,854,535.3,980.7,22.6,100007
421579934,711,940,579.9,980.0,22.3,100010
421679952,702,905,562.2,981.0,22.2,100018
421779970,675,841,533.7,948.0,22.3,100018
421879975,666,860,529.4,963.0,22.1,100005
421979981,691,884,544.9,952.2,21.4,100006
422079986,631,814,503.9,940.9,22.0,100005
422179989,708,926,560.8,981.6,22.7,100003
422279995,714,917,568.5,963.6,21.9,100006
422379996,695,901,563.1,958.7,22.2,100001
422480006,657,852,543.2,970.8,22.6,100010
422580012,690,888,536.6,961.0,23.3,100006
422680023,692,871,549.5,965.8,22.3,100011
422780037,652,834,521.2,956.7,22.6,100014
422880054,675,858,531.1,956.4,22.4,100017
422980064,700,928,571.4,976.0,22.4,100010
423080078,638,823,511.4,955.8,21.9,100014
423180079,687,919,563.0,985.6,22.4,100001
423280085,727,940,583.9,992.1,23.0,100006
423380102,688,853,541.3,970.3,22.4,100017
423480103,732,938,585.7,991.0,22.9,100001
423580113,709,900,571.6,984.2,22.2,100010
423680126,660,874,543.0,953.6,21.9,100013
423780130,692,901,561.8,975.9,22.9,100004
423880131,649,867,527.7,941.0,21.4,100001
423980149,691,895,556.4,963.3,22.1,100018
424080157,639,848,531.1,943.1,21.4,100008
424180171,664,893,545.2,968.0,21.2,100014
424280181,685,883,542.6,965.2,22.2,100010
424380198,704,888,554.5,962.6,21.8,100017
424480210,678,892,543.3,967.9,21.9,100012
424580214,650,839,527.6,968.3,22.7,100004
424680227,709,914,564.1,976.3,22.5,100013
424780244,675,873,537.9,962.2,21.4,100017
424880247,695,883,550.6,978.9,22.6,100003
424980262,654,867,527.3,962.5,22.1,100015
425080279,680,889,556.8,974.9,21.9,100017
425180286,654,852,529.5,959.3,21.3,100007
425280287,633,827,523.9,939.6,21.6,100001
425380299,670,875,550.8,951.1,20.9,100012
425480301,621,807,508.7,937.7,21.2,100002
425580302,635,828,514.2,940.9,22.3,100001
425680318,684,895,564.8,975.4,21.9,100016
425780328,693,902,562.4,966.8,22.2,100010
425880332,703,925,567.7,982.0,22.0,100004
425980347,696,847,554.0,968.6,22.0,100015
426080355,694,903,556.9,966.5,22.1,100008
426180356,684,912,560.2,971.2,22.4,100001
426280365,664,865,540.6,971.8,21.9,100009
426380368,674,881,546.3,953.7,23.0,100003
426480386,690,884,543.5,960.9,21.7,100018
426580388,674,870,540.3,973.9,22.4,100002
426680396,626,812,504.3,954.4,22.1,100008
426780410,719,923,559.1,973.9,22.7,100014
426880419,702,899,560.5,979.5,22.3,100009
426980434,683,912,553.3,973.6,22.3,100015
427080439,667,877,544.3,959.2,22.4,100005
427180440,677,859,550.7,970.0,22.1,100001
427280443,684,871,532.2,961.3,23.2,100003
427380461,702,899,551.9,972.4,22.6,100018
427480463,742,942,582.4,993.1,22.8,100002
427580465,718,918,551.6,980.9,23.1,100002
427680469,717,911,558.2,958.9,21.9,100004
427780484,647,850,535.4,941.8,21.5,100015
427880499,674,861,541.6,946.1,21.5,100015
427980503,681,880,556.0,963.4,22.4,100004
428080518,678,877,549.4,975.8,22.8,100015
428180520,694,864,536.4,957.4,22.0,100002
428280533,607,844,506.5,947.9,22.2,100013
428380541,658,852,542.5,951.3,21.8,100008
428480554,738,956,594.5,989.3,21.8,100013
428580560,653,851,529.5,948.0,21.9,100006
428680565,715,898,555.8,969.1,22.3,100005
428780583,663,813,529.1,970.3,21.6,100018
428880602,664,863,533.5,963.3,21.6,100019
428980616,687,883,544.0,988.1,22.9,100014
429080630,711,935,576.2,983.7,22.3,100014
429180640,669,872,541.3,967.3,22.4,100010
429280643,678,873,533.3,975.1,22.6,100003
429380647,672,858,533.5,967.1,22.6,100004
429480652,649,849,527.0,940.4,21.9,100005
429580652,662,857,525.4,957.2,22.8,100000
429680665,675,865,541.7,956.4,21.7,100013
429780683,686,897,549.2,982.1,22.3,100018
429880685,635,873,555.4,970.9,21.4,100002
429980701,697,884,552.0,974.8,22.1,100016
430080714,655,832,532.6,952.0,22.1,100013
430180721,633,866,538.9,959.0,22.2,100007
430280729,622,811,507.5,940.5,22.0,100008
430380742,694,886,555.0,962.0,23.2,100013
430480750,644,853,523.0,942.0,21.7,100008
430580764,678,869,527.0,949.0,22.8,100014
430680766,703,897,554.2,969.5,22.3,100002
430780780,705,907,563.0,974.8,22.7,100014
430880793,683,869,545.3,956.8,22.4,100013
430980809,675,877,539.2,969.4,22.6,100016
431080816,666,876,535.3,960.3,23.1,100007
431180818,689,874,553.6,970.9,21.9,100002
431280828,696,890,548.2,974.2,23.0,100010
431380843,690,903,548.1,963.3,22.4,100015
431480849,706,899,555.5,960.9,22.6,100006
431580859,678,903,554.6,964.8,22.8,100010
431680874,709,896,548.0,973.0,22.9,100015
431780885,718,914,560.0,969.0,23.0,100011
431880886,668,860,542.4,971.1,22.6,100001
431980886,724,919,565.9,960.5,22.9,100000
432080886,690,880,543.3,968.5,22.5,100000
432180902,722,921,563.0,978.1,23.0,100016
432280906,684,849,531.2,971.4,22.2,100004
432380910,697,882,552.7,954.4,21.9,100004
432480919,718,941,574.5,981.3,22.7,100009
432580926,720,897,577.6,985.3,22.6,100007
432680936,647,857,527.5,958.4,22.2,100010
432780943,632,834,512.1,939.8,22.1,100007
432880947,643,832,516.3,942.5,21.6,100004
432980957,648,865,544.7,955.2,22.0,100010
433080965,685,890,551.6,968.7,22.5,100008
433180969,685,880,541.6,957.1,21.2,100004
433280982,731,927,586.6,977.2,22.9,100013
433380990,725,933,570.2,970.9,22.9,100008
433481006,679,891,553.9,969.8,21.7,100016
433581021,666,868,544.5,971.7,22.4,100015
433681031,695,919,562.4,974.0,22.8,100010
433781033,659,868,534.6,957.1,22.2,100002
433881045,664,864,546.1,952.5,21.9,100012
433981051,678,879,549.6,967.7,22.2,100006
434081059,707,888,553.0,969.3,23.5,100008
434181060,666,873,544.4,968.4,21.7,100001
434281064,681,885,539.0,939.3,22.1,100004
434381079,675,877,537.9,970.7,22.4,100015
434481094,742,955,572.1,992.3,22.2,100015
434581097,662,892,535.6,955.0,20.9,100003
434681109,691,882,559.0,964.2,22.4,100012
434781125,657,859,534.7,944.6,21.2,100016
434881126,680,882,546.8,962.7,22.4,100001
434981127,687,912,556.3,976.9,22.6,100001
435081136,744,953,605.5,992.0,22.4,100009
435181149,683,851,538.5,956.2,22.4,100013
435281155,697,875,542.3,950.1,21.6,100006
435381158,742,934,583.3,986.5,22.7,100003
435481176,662,844,528.0,959.6,22.2,100018
435581176,695,917,565.1,969.4,22.0,100000
435681187,680,882,538.9,956.7,22.2,100011
435781192,726,926,582.9,975.9,22.9,100005
435881193,671,836,546.8,965.1,22.0,100001
435981197,710,916,557.1,980.9,22.8,100004
436081204,696,898,544.0,972.0,22.8,100007
436181207,662,842,533.4,938.8,22.3,100003
436281208,716,933,578.1,976.8,22.2,100001
436381217,659,861,532.7,945.8,21.6,100009
436481235,680,862,536.8,960.0,22.3,100018
436581241,694,894,555.9,965.6,22.2,100006
436681249,663,876,537.1,959.0,22.1,100008
436781259,664,866,531.9,942.4,22.3,100010
436881271,738,932,585.9,979.9,22.9,100012
436981282,751,966,593.8,991.9,22.5,100011
437081283,687,892,549.0,979.3,22.4,100001
437181286,668,894,540.9,946.8,21.8,100003
437281299,667,906,544.6,943.4,22.0,100013
437381310,650,849,527.5,951.3,21.7,100011
437481313,714,906,569.8,968.2,23.0,100003
437581327,669,868,526.6,947.8,21.6,100014
437681340,691,896,557.7,981.3,22.9,100013
437781341,698,899,555.0,960.6,22.1,100001
437881350,676,888,554.5,960.4,22.0,100009
437981366,697,889,558.8,966.5,22.2,100016
438081368,646,854,532.6,951.6,21.9,100002
438181368,681,879,544.9,952.6,21.4,100000
438281371,674,861,535.6,968.1,22.1,100003
438381387,715,906,578.9,959.3,21.9,100016
438481387,724,936,585.5,983.3,23.0,100000
438581390,663,856,529.9,965.7,22.4,100003
438681390,703,908,562.5,962.3,21.4,100000
438781390,729,950,582.3,974.9,22.6,100000
438881400,639,837,528.6,946.0,22.0,100010
438981406,689,872,546.9,979.4,22.6,100006
439081408,724,911,568.4,990.9,22.7,100002
439181421,670,849,543.0,954.8,22.2,100013
439281434,623,798,493.9,952.7,22.2,100013
439381451,680,887,545.8,967.5,22.1,100017
439481452,719,909,567.1,988.9,22.4,100001
439581452,621,811,507.3,955.9,22.1,100000
439681459,707,894,552.5,973.5,22.2,100007
439781473,629,802,502.0,933.8,20.8,100014
439881474,666,888,548.0,959.0,21.7,100001
439981489,730,912,571.8,975.7,22.5,100015
440081491,695,882,554.4,967.6,22.7,100002
440181498,668,877,534.5,954.5,22.0,100007
440281513,672,886,555.9,971.5,22.6,100015
440381516,675,864,540.3,943.5,21.5,100003
440481521,677,906,554.3,968.4,22.1,100005
440581538,671,877,540.0,958.3,21.8,100017
440681545,704,904,551.6,968.2,22.8,100007
440781557,677,878,536.5,947.6,21.5,100012
440881573,674,869,542.2,954.8,22.7,100016
440981591,669,858,540.2,963.7,22.9,100018
441081609,679,887,552.3,957.5,22.8,100018
441181625,704,922,557.1,961.7,22.5,100016
441281636,681,892,541.6,948.3,22.0,100011
441381648,637,834,529.0,951.1,21.0,100012
441481656,688,867,552.4,968.3,22.5,100008
441581662,659,869,535.6,944.6,21.4,100006
441681662,761,976,595.8,984.6,22.7,100000
441781670,693,867,551.2,972.2,22.2,100008
441881676,703,883,556.0,964.4,22.2,100006
441981680,732,916,570.6,981.5,22.8,100004
442081691,686,908,550.9,972.8,22.6,100011
442181700,712,916,576.5,988.8,21.9,100009
442281717,707,909,542.2,955.6,22.2,100017
442381730,671,853,530.1,969.7,21.9,100013
442481732,630,814,512.8,945.0,22.0,100002
442581739,720,904,561.5,964.0,22.3,100007
442681746,689,875,548.6,978.8,22.4,100007
442781750,735,924,581.0,974.5,22.1,100004
442881758,687,902,558.2,980.6,23.0,100008
442981766,657,858,541.9,977.6,21.8,100008
443081779,762,970,613.6,1001.5,23.2,100013
443181792,754,983,603.6,995.8,22.8,100013
443281798,652,835,517.3,947.1,22.3,100006
443381806,678,873,537.2,959.1,22.1,100008
443481814,667,866,546.8,963.5,22.0,100008
443581814,725,914,577.1,980.2,22.7,100000
443681821,702,880,566.4,990.5,23.0,100007
443781829,646,842,534.8,945.3,21.8,100008
443881831,718,936,564.9,980.7,22.7,100002
443981840,680,892,545.2,956.4,22.4,100009
444081847,746,913,582.2,990.1,22.0,100007
444181849,677,866,548.0,950.5,22.0,100002
444281857,653,853,529.3,969.7,22.4,100008
444381872,656,856,535.6,947.1,21.4,100015
444481882,719,891,575.2,982.6,21.9,100010
444581899,680,900,545.8,966.3,21.8,100017
444681899,701,892,557.7,958.9,21.9,100000
444781911,744,932,586.2,987.6,22.9,100012
444881925,666,858,533.5,942.8,22.0,100014
444981939,734,925,588.5,991.6,23.7,100014
445081956,674,861,521.9,940.4,22.0,100017
445181971,649,841,528.4,945.0,21.5,100015
445281988,664,854,526.8,957.7,22.0,100017
445381997,708,895,565.5,967.8,22.3,100009
445481997,692,907,569.5,995.2,22.3,100000
445582008,628,803,498.0,923.9,22.2,100011
445682020,673,882,552.3,948.8,22.4,100012
445782034,699,877,541.3,963.3,22.3,100014
445882049,693,909,561.9,959.2,22.3,100015
445982063,734,924,569.8,980.6,22.2,100014
446082081,686,881,535.1,960.8,21.9,100018
446182085,669,881,565.9,961.2,22.0,100004
446282096,660,867,527.8,956.1,21.9,100011
446382106,709,889,558.3,965.2,23.0,100010
446482124,701,897,546.7,956.0,22.6,100018
446582124,680,889,548.3,955.2,21.8,100000
446682131,693,881,561.3,965.4,22.1,100007
446782141,714,939,574.2,976.5,22.7,100010
446882154,743,931,576.0,970.6,22.8,100013
446982170,712,929,573.2,958.8,22.8,100016
447082180,732,923,572.1,970.1,22.7,100010
447182185,701,896,537.9,964.0,22.9,100005
447282201,695,901,559.8,964.5,22.5,100016
447382217,715,890,565.3,974.1,23.3,100016
447482230,710,909,572.8,971.8,21.4,100013
447582238,681,876,539.3,959.9,22.5,100008
447682238,673,839,526.2,967.1,22.2,100000
447782240,702,893,552.8,968.0,22.3,100002
447882246,686,904,556.8,944.1,21.9,100006
447982253,658,849,525.3,936.3,22.3,100007
